accion	origen	destino	sha256	bytes	nota
mover	fotos-originales/fiestas-patrias-2026/VA 01.JPG	media/fuente/chinas-modelo-2025-08-02/va01.jpg	c5217a7c1c7921eaf5187881770fce8be97962425429a01fa56554642d63728a	3206215	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VF 01.JPG	media/fuente/chinas-modelo-2025-08-02/vf01.jpg	a3930142c888e6cd419e35f99090e5d843627d4406093cf12d3a796f7a0d63ba	1812540	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VF 01A.JPG	media/fuente/chinas-modelo-2025-08-02/vf01a.jpg	eacdf07a3a94723001f070bdf5ea179f25a0aa3466323e62e73f328d01b9dd9f	1425605	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VM01.JPG	media/fuente/chinas-modelo-2025-08-02/vm01.jpg	026b61aa3b8f84c231d87405c865aa6a00a61ea67153808138fcc9816449fd33	2444587	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VN01.JPG	media/fuente/chinas-modelo-2025-08-02/vn01.jpg	7fc98b9fe7e0608d70583fa72766b0f212ab828abb9ffde099e21ca539edb817	2570549	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VN01A.JPG	media/fuente/chinas-modelo-2025-08-02/vn01a.jpg	bac8e2ecf3da8cb017efd793677140f174467a3c16b614b249d4327a850a853a	2735640	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VN03.JPG	media/fuente/chinas-modelo-2025-08-02/vn03.jpg	2f9a9c7588880bf72d55d5d68b7dc7f4e242a200ce1288ea0a494c6436c61139	2481960	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VN03A.JPG	media/fuente/chinas-modelo-2025-08-02/vn03a.jpg	c7c722f405c61dda31b4aa7a7ad366c260162a4c9f6e66ec8162239a991a63a6	3144835	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VN03B.JPG	media/fuente/chinas-modelo-2025-08-02/vn03b.jpg	3833a948a19c70410b5db33d524e78b87c6109cc97c2e5d9920e901216b7f911	2578771	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VR01.JPG	media/fuente/chinas-modelo-2025-08-02/vr01.jpg	1ad2936d77df72a087f9e10c39531cabd6d9d20d794ac29efb21a0c6dde20bb7	3212244	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VR01A.JPG	media/fuente/chinas-modelo-2025-08-02/vr01a.jpg	2ece034f90526023e716578f927e0b50cb65ad1d2bb5ea580ac50e50d2be72f9	3203008	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VR02.JPG	media/fuente/chinas-modelo-2025-08-02/vr02.jpg	bc6376dd94befeb2925c9688005d4663346a3beed9ed6e15a4fe670670451a78	3273340	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VR02A.JPG	media/fuente/chinas-modelo-2025-08-02/vr02a.jpg	f43f6e47d050a5e9a59691ba41e461b7c981973bbe58164332bd0d2b4ceab940	3068537	foto de modelo, normalizada
mover	fotos-originales/fiestas-patrias-2026/VB01.JPG	media/_archivo/fuente-chinas-modelo-2025-08-02/vb01-baja-resolucion.jpg	0ddff492f26db3e3d986302111be48d4d351e5b76bd632f927ff67484a651406	921500	768x1251, hay una version mejor en chinitas
mover	fotos-originales/fiestas-patrias-2026/VF01.jpg	media/_archivo/fuente-chinas-modelo-2025-08-02/vf01-sin-exif.jpg	9b6b6a5b0249bcafe614911223f1296959607db33bd251ce6c535b83deb5c3e8	340128	sin EXIF, evita choque de mayusculas con vf01.jpg
mover	fotos-originales/fiestas-patrias-2026-editadas-sin-tatuajes/vm01.jpg	media/fuente/chinas-modelo-2025-08-02-sin-tatuajes/vm01.jpg	c32a024c57e4a1f5f981e85047a7acff155e363c3caf51ec68c2cea68bc6d29d	1965459	edicion sin tatuajes
mover	fotos-originales/fiestas-patrias-2026-editadas-sin-tatuajes/vn01.jpg	media/fuente/chinas-modelo-2025-08-02-sin-tatuajes/vn01.jpg	90a7ef0029ae86b262814c532098d7bac6152e31b632f5a4688754df91e4e608	2267666	edicion sin tatuajes
mover	fotos-originales/fiestas-patrias-2026-editadas-sin-tatuajes/vn01a.jpg	media/fuente/chinas-modelo-2025-08-02-sin-tatuajes/vn01a.jpg	44e3d62440877344c4afed506a5e2765a1d0b20a7d645824871925f8ce6a23a0	3064201	edicion sin tatuajes
mover	fotos-originales/fiestas-patrias-2026-editadas-sin-tatuajes/vr01.jpg	media/fuente/chinas-modelo-2025-08-02-sin-tatuajes/vr01.jpg	0688a50886a0338695f75c697fc6ac97d44edc4b0ce692f564f857075f5ab1aa	2332329	edicion sin tatuajes
mover	fotos-originales/fiestas-patrias-2026-editadas-sin-tatuajes/vr01a.jpg	media/fuente/chinas-modelo-2025-08-02-sin-tatuajes/vr01a.jpg	d69ff98f8b68b88373f14a15574558e7f49e49e51f0dfdc80d115b12c80e1847	3599020	edicion sin tatuajes
mover	fotos-originales/fiestas-patrias-2026-editadas-sin-tatuajes/vr02a.jpg	media/fuente/chinas-modelo-2025-08-02-sin-tatuajes/vr02a.jpg	4adcfedef7f25e16ef5c711f4a216e2e9fa49a878d45170ac7634caa80477f76	3687364	edicion sin tatuajes
borrar-duplicado	public/images/productos/fotos-chinitas2026/VA 01.JPG	media/fuente/chinas-modelo-2025-08-02/va01.jpg	c5217a7c1c7921eaf5187881770fce8be97962425429a01fa56554642d63728a	3206215	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VF 01.JPG	media/fuente/chinas-modelo-2025-08-02/vf01.jpg	a3930142c888e6cd419e35f99090e5d843627d4406093cf12d3a796f7a0d63ba	1812540	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VF 01A.JPG	media/fuente/chinas-modelo-2025-08-02/vf01a.jpg	eacdf07a3a94723001f070bdf5ea179f25a0aa3466323e62e73f328d01b9dd9f	1425605	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VF01.jpg	media/_archivo/fuente-chinas-modelo-2025-08-02/vf01-sin-exif.jpg	9b6b6a5b0249bcafe614911223f1296959607db33bd251ce6c535b83deb5c3e8	340128	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VM01.JPG	media/fuente/chinas-modelo-2025-08-02/vm01.jpg	026b61aa3b8f84c231d87405c865aa6a00a61ea67153808138fcc9816449fd33	2444587	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VN01.JPG	media/fuente/chinas-modelo-2025-08-02/vn01.jpg	7fc98b9fe7e0608d70583fa72766b0f212ab828abb9ffde099e21ca539edb817	2570549	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VN01A.JPG	media/fuente/chinas-modelo-2025-08-02/vn01a.jpg	bac8e2ecf3da8cb017efd793677140f174467a3c16b614b249d4327a850a853a	2735640	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VN03.JPG	media/fuente/chinas-modelo-2025-08-02/vn03.jpg	2f9a9c7588880bf72d55d5d68b7dc7f4e242a200ce1288ea0a494c6436c61139	2481960	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VN03A.JPG	media/fuente/chinas-modelo-2025-08-02/vn03a.jpg	c7c722f405c61dda31b4aa7a7ad366c260162a4c9f6e66ec8162239a991a63a6	3144835	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VR01.JPG	media/fuente/chinas-modelo-2025-08-02/vr01.jpg	1ad2936d77df72a087f9e10c39531cabd6d9d20d794ac29efb21a0c6dde20bb7	3212244	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VR01A.JPG	media/fuente/chinas-modelo-2025-08-02/vr01a.jpg	2ece034f90526023e716578f927e0b50cb65ad1d2bb5ea580ac50e50d2be72f9	3203008	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VR02.JPG	media/fuente/chinas-modelo-2025-08-02/vr02.jpg	bc6376dd94befeb2925c9688005d4663346a3beed9ed6e15a4fe670670451a78	3273340	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VR02A.JPG	media/fuente/chinas-modelo-2025-08-02/vr02a.jpg	f43f6e47d050a5e9a59691ba41e461b7c981973bbe58164332bd0d2b4ceab940	3068537	identico al de fuente
borrar-duplicado	public/images/productos/fotos-chinitas2026/VN02.JPG	media/fuente/chinas-modelo-2025-08-02/vn03b.jpg	3833a948a19c70410b5db33d524e78b87c6109cc97c2e5d9920e901216b7f911	2578771	mismo contenido, nombre distinto
mover	public/images/productos/fotos-chinitas2026/VB01.JPG	media/fuente/chinas-modelo-2025-08-02/vb01.jpg	6f0fa81e0a3b55593a3429bbfdb78e1eab6d342a7abd1fb3c17a96db1fb62aae	1555929	version de alta resolucion (2641x4746)
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 1.46.57 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_134657.jpg	f6e39fd4d24a92258696febdcec86eac6a8440792944c750c6ef51bc760e6f0a	267621	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 1.46.58 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_134658-1.jpg	e284b51180647b6f08182b027608ffcb8753363b88b491569a5054d6a2391f4e	334696	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 1.46.58 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_134658.jpg	96650198ead607e286d5d72e59d70a2485e5a75342bfff3834ef4d6cb0add535	367366	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 1.46.59 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_134659.jpg	22036e862361e48d7148d5ef218cc06a8b26abaefd545a83455b8b967506c005	231776	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 1.47.03 PM (2).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_134703-2.jpg	54f3e9392583bab3f463c9c58dba75fecc410d65204b30b50b0ef1187ee7ce23	214881	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 1.47.03 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_134703.jpg	c52bea3397e450b3c6ffae691828c5e736a943a83f727c9e367cd97923d0f2f9	226919	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 1.47.04 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_134704-1.jpg	c0a69312e3a2add8d450081d4d46ff0f12f79d6ca8baa65e89c99cb5857e0b7e	235524	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 1.47.04 PM (2).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_134704-2.jpg	1bc9a2a74944152b4ebb673259734e2bf84ba6835389e75bbd29adfb099115bf	240353	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 1.47.04 PM (3).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_134704-3.jpg	b241ce566974da35412ff8e06358d78deb2f7363fc6bb3bac170c1b403aa2104	203210	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 1.47.04 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_134704.jpg	56597ee61a00fe26f4c37e93020c56f14d06d1589f4201f80182f5ea62c6db8e	237977	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.23.54 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142354-1.jpg	4ad530c948c7037752d270ade4bfff9281ebd2eee30502a11364053f78d003d9	146880	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.23.55 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142355.jpg	39bfcfef5ec25fa676b806be82863f016c3318ef855420fa0dd00a64c3666287	98874	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.24.59 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142459-1.jpg	2ebe0b5a864fdb7853304ca1a2e96719dce8a499ab9949360508198878b86c7a	125652	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.24.59 PM (2).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142459-2.jpg	9d0b06f0511e61ec48eb4daf94c9dcae7d559fb387669f708219bdf280bc7e04	174763	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.24.59 PM (3).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142459-3.jpg	725b4d1412ea5cce9125e116e45940566d11b16289e1d3a36bf26af6a02c70b1	136949	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.24.59 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142459.jpg	c67e752db940687d0b008109b17df3f8f285f912dec2e63bc4efec7426075781	100289	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.00 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142500-1.jpg	6a7295ac4ee25d3f7472afcd3f7da35686e043e0bfea89487e0ef723892da39f	118162	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.00 PM (2).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142500-2.jpg	a57a9058c347004b9e194554b101105265a2b2e0d2f999c6ad65d4f09ef32e84	168645	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.00 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142500.jpg	f9ab407c0a4970bb99d7ea3085598c69b80f6a4c3f205cee4c286034dbc36717	131830	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.02 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142502-1.jpg	50d90fc5fec0e88a673bd4c57dbbf46fbb6a6fb7a57676c9d0d11ba0c3aa1dd4	142094	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.02 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142502.jpg	776fbf3813ea6d3404becd4c6e6f77675050858b00e607a90d7e71a113d52e0c	123915	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.05 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142505-1.jpg	c694edb56f1a3deaa6be8b506f05c5b040d5a12ee13c05b77e12bfaf285e938c	143661	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.05 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142505.jpg	240fe04157b31da9f64d190b8df5053ddc8091449322fa014467572bf8dc6d3c	141846	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.06 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142506.jpg	09fb2c723f35309a814915bbea4b33002d864c9c5d6eec7ff013e8e941cd317e	136552	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.07 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142507.jpg	f384b27bad88b0c475fc16bf98a3c824333945bad9702678f777b5d1a7bc1f86	137028	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.08 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142508.jpg	63fadef7dcb01aee9b6a67254c357166251bf8cf2a386c5b57ed832c1f749c85	145817	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.09 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142509-1.jpg	5ff48dce6c3a46d3f408967176bc7c8349854788609d2f8744bff2d22887bd19	165446	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.09 PM (2).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142509-2.jpg	8ffe451f45ed8f315605945d6882a92cdd94318b27a1088f664b49b05806b2e9	136933	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.09 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142509.jpg	3ea68999518c13e2ae08de0e36f23348cbea66a1250710682b9a824f441c1fe7	145039	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.10 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142510-1.jpg	56cdcfc2c850ca29b4431c352f30ea1f986a85961779af81f0b96f15f7ceeab4	139523	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.10 PM (2).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142510-2.jpg	e76aadfac802641003c412ade8f732faa23eaf963fb706614f16014d423ebfb0	125674	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.10 PM (3).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142510-3.jpg	4a7c151b482e5bfa2a5cac70eb2f9f788c8f4c8a45c1c1be2af908c88fe04dcf	119758	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.10 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142510.jpg	cae2c45f166ac17c1046f89892ac7372939fe183ae8f0e77d8ecfdfc688fd033	159807	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.11 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142511-1.jpg	d403852d18d086360af64969c200f94b7f83e7a53b85f90a5055efafe2ac5127	137279	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.11 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142511.jpg	c46f9c5e490bbe9212e278f58d391f373d247fecd89a4888b89bf1e0f5d64889	113332	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.12 PM (3).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142512-3.jpg	368bf0b236846f4a199ea8314fb223a43f3b298f4edf11fc23d0b990eaf6667c	127697	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.13 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142513.jpg	54d047061d6760c3fa725f6a327a580f523761d146fff8b06f39c7b6d041499e	133812	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.14 PM (2).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142514-2.jpg	3276c245aae51787f8f65227f31af8160244aa9c6cfbc691ddf8bcc7cb8ce11b	127212	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.14 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142514.jpg	6942043997d2f5a5378ef3d62bf851a63f85318aad97263de281133af0c95bc8	146249	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.15 PM (1).jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142515-1.jpg	589bb40803f5f0a83db37b50489306d4d771229ccc3a6e41b48263b643cc1767	129663	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.15 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142515.jpg	ae7a7fbcd7c970a971a8f72d0ace4eae9742a422084c99401d3243143cc20f5a	144778	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-chinitas2026/WhatsApp Image 2026-08-07 at 2.25.16 PM.jpeg	media/fuente/chinas-maniqui-2026-08-07/2026-08-07_142516.jpg	abeec8e282a4e91de4b076319d18f1753b0533273e618f452967ade9ea80daf4	130335	maniqui, fuente de la receta seedream
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.50.45 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135045-1.jpg	da3b333b4bc703f06070de80f5d806dd8d11ea7aaefe9970b0bfe7a7bcba6c18	85546	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.50.45 PM (2).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135045-2.jpg	25abdf7402d540f0dd45f8aa34a97f9325a84e3dcfa9edf80688e0eb3b141203	84227	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.50.45 PM (3).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135045-3.jpg	faee5d4e31511251a0595b4fea1ce73c1249992ff66b50646ee31e3a15efe1ef	81735	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.50.45 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135045.jpg	1d19ccc4a5568fd314bb1887f926d29c3ff3611ff321eaa44fca2b9ff726de6f	80139	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.54.21 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135421.jpg	06885877492df449f227b81b041a2fd5080dcb8d082a94c83b5960c4fbcb5c29	83152	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.54.22 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135422-1.jpg	8c9bf377512484881c250d29ce1133dba3ad341b296c67945f6b7e102bf96e7f	123798	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.54.22 PM (2).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135422-2.jpg	9cb178edf4c8b54d9b08aa97507cf114c765094f339b5681e283b34aa287d55e	83757	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.54.22 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135422.jpg	6779c2cc70633d09ce01d0d52437028b0538d282e6e1a9c3d3c1b1e61c967277	95150	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.55.14 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135514-1.jpg	9bbe0f73a006d1b81043de0d1093183e02fb297194b53aa05df701a447a575dc	113816	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.55.14 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135514.jpg	60ca7abd4b4d7844df7d3d338ebe5d7d03fc7cf0823b1b950a839ea59b545cce	138685	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.55.15 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135515.jpg	d04a4f67f8bd98666ad2d75c4ed3ff49bfd338fcf9afe0d911abc15894f73570	131010	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.58.17 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135817.jpg	ebbf7d5b1d6b7bf32902fd8f07099b70e51b7ac2fa426531801b2c93ce47af46	112229	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.58.18 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135818.jpg	2346d48e41eb356f91799e19a1c14ac47ce87edb0c7ce76d334596583884dfd5	122209	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.58.18 PM2.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135818-p2.jpg	875ac9ff4f68496962ce9b1c82de32200ebc7d26e15be42504883704d44847ab	136976	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.58.19 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135819.jpg	532e27e3b48adf9d7e1eaf77864299b1022d82f0d0ffa73a898ffa23978e26c7	85089	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.58.19 PM2.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135819-p2.jpg	d2d0ea44e9a85a09fe5c784c89168b8300e3c07ce5342fb239951bfa9d7594f0	94684	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.58.20 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135820.jpg	239656a12ee5cf3a4d0cd869f7e11e68d1831e55c508b8f32d4d03a1ec56cec5	88091	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.58.20 PM11.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135820-p11.jpg	075a65827c2222cb83c3baee11a6b6ea4fafea6ce29eac98752f64cad9b0d0d6	91940	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.59.59 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135959-1.jpg	11777b95171cba5e45db3762879503ad64d88d360e7d00fe8939cda01d1d7753	87561	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.59.59 PM (2).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135959-2.jpg	19f03b8ea0678a8d79dd29ab362e37dc25af559572823afe2791d28d71832582	97515	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 1.59.59 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_135959.jpg	9e5842b12d1ea04444896452712fd09a25bad3e6bf644c5b15ca501254f6e65d	98867	prendas del local, referencia de la temporada
